ip.src	ip.dst	frame.number	frame.time_relative
192.168.1.50	192.168.1.40	79357	11.593037000
192.168.1.50	192.168.1.40	79358	11.593046000
192.168.1.50	192.168.1.40	79636	11.623686000
192.168.1.50	192.168.1.40	79637	11.623850000
192.168.1.50	192.168.1.40	79669	11.628626000
192.168.1.50	192.168.1.40	79730	11.632982000
192.168.1.50	192.168.1.40	80029	11.668614000
192.168.1.50	192.168.1.40	80030	11.668620000
192.168.1.50	192.168.1.40	80031	11.668786000
192.168.1.50	192.168.1.40	80052	11.674242000
192.168.1.50	192.168.1.40	80220	11.694278000
192.168.1.50	192.168.1.40	80222	11.694476000
192.168.1.50	192.168.1.40	80347	11.704286000
192.168.1.50	192.168.1.40	80417	11.714308000
192.168.1.50	192.168.1.40	80673	11.744683000
192.168.1.50	192.168.1.40	80703	11.749574000
192.168.1.50	192.168.1.40	80760	11.754293000
192.168.1.50	192.168.1.40	80764	11.754771000
192.168.1.50	192.168.1.40	80847	11.764767000
192.168.1.50	192.168.1.40	80848	11.765070000
192.168.1.50	192.168.1.40	81065	11.789659000
192.168.1.50	192.168.1.40	81137	11.794926000
192.168.1.50	192.168.1.40	81323	11.819981000
192.168.1.50	192.168.1.40	81357	11.825689000
192.168.1.50	192.168.1.40	81435	11.830388000
192.168.1.50	192.168.1.40	81437	11.830514000
192.168.1.50	192.168.1.40	81498	11.839995000
192.168.1.50	192.168.1.40	81499	11.840247000
192.168.1.50	192.168.1.40	81777	11.870565000
192.168.1.50	192.168.1.40	81832	11.875471000
192.168.1.50	192.168.1.40	81975	11.895527000
192.168.1.50	192.168.1.40	81977	11.895538000
192.168.1.50	192.168.1.40	82106	11.910696000
192.168.1.50	192.168.1.40	82179	11.916118000
192.168.1.50	192.168.1.40	82180	11.916123000
192.168.1.50	192.168.1.40	82184	11.916370000
192.168.1.50	192.168.1.40	82476	11.950933000
192.168.1.50	192.168.1.40	82601	11.966388000
192.168.1.50	192.168.1.40	82616	11.971377000
192.168.1.50	192.168.1.40	82617	11.971384000
192.168.1.50	192.168.1.40	82709	11.981273000
192.168.1.50	192.168.1.40	82797	11.991233000
192.168.1.50	192.168.1.40	82859	11.997052000
192.168.1.50	192.168.1.40	82920	12.001506000
192.168.1.50	192.168.1.40	83159	12.031490000
192.168.1.50	192.168.1.40	83291	12.047068000
192.168.1.50	192.168.1.40	83330	12.051978000
192.168.1.50	192.168.1.40	83331	12.051985000
192.168.1.50	192.168.1.40	83332	12.052125000
192.168.1.50	192.168.1.40	83462	12.067812000
192.168.1.50	192.168.1.40	83495	12.071971000
192.168.1.50	192.168.1.40	83601	12.081813000
192.168.1.50	192.168.1.40	83919	12.178006000
192.168.1.50	192.168.1.40	83945	12.182910000
192.168.1.50	192.168.1.40	83946	12.182917000
192.168.1.50	192.168.1.40	83947	12.182920000
192.168.1.50	192.168.1.40	83980	12.188684000
192.168.1.50	192.168.1.40	84041	12.192881000
192.168.1.50	192.168.1.40	84045	12.193052000
192.168.1.50	192.168.1.40	84049	12.193306000
192.168.1.50	192.168.1.40	84319	12.237945000
192.168.1.50	192.168.1.40	84321	12.238321000
192.168.1.50	192.168.1.40	84341	12.243413000
192.168.1.50	192.168.1.40	84342	12.243577000
192.168.1.50	192.168.1.40	84395	12.249008000
192.168.1.50	192.168.1.40	84431	12.253201000
192.168.1.50	192.168.1.40	84432	12.253206000
192.168.1.50	192.168.1.40	84433	12.253368000
192.168.1.50	192.168.1.40	84645	12.294064000
192.168.1.50	192.168.1.40	84652	12.299405000
192.168.1.50	192.168.1.40	84720	12.308646000
192.168.1.50	192.168.1.40	84721	12.308843000
192.168.1.50	192.168.1.40	84792	12.325322000
192.168.1.50	192.168.1.40	84793	12.325329000
192.168.1.50	192.168.1.40	84796	12.325351000
192.168.1.50	192.168.1.40	84799	12.325374000
192.168.1.50	192.168.1.40	84859	12.333950000
192.168.1.50	192.168.1.40	84860	12.333955000
192.168.1.50	192.168.1.40	85056	12.369349000
192.168.1.50	192.168.1.40	85060	12.369587000
192.168.1.50	192.168.1.40	85108	12.379665000
192.168.1.50	192.168.1.40	85109	12.379823000
192.168.1.50	192.168.1.40	85208	12.390298000
192.168.1.50	192.168.1.40	85210	12.390311000
192.168.1.50	192.168.1.40	85213	12.390319000
192.168.1.50	192.168.1.40	85214	12.390323000
192.168.1.50	192.168.1.40	85365	12.414769000
192.168.1.50	192.168.1.40	85366	12.415066000
192.168.1.50	192.168.1.40	85437	12.429694000
192.168.1.50	192.168.1.40	85484	12.440235000
192.168.1.50	192.168.1.40	85574	12.449682000
192.168.1.50	192.168.1.40	85583	12.450103000
192.168.1.50	192.168.1.40	85584	12.450108000
192.168.1.50	192.168.1.40	85586	12.450118000
192.168.1.50	192.168.1.40	85601	12.455760000
192.168.1.50	192.168.1.40	85602	12.456119000
192.168.1.50	192.168.1.40	85754	12.480396000
192.168.1.50	192.168.1.40	85821	12.490075000
192.168.1.50	192.168.1.40	85872	12.500630000
192.168.1.50	192.168.1.40	85874	12.500809000
192.168.1.50	192.168.1.40	85963	12.510492000
192.168.1.50	192.168.1.40	85965	12.510505000
192.168.1.50	192.168.1.40	85967	12.510637000
192.168.1.50	192.168.1.40	85968	12.510641000
192.168.1.50	192.168.1.40	86098	12.531369000
192.168.1.50	192.168.1.40	86215	12.555970000
192.168.1.50	192.168.1.40	86221	12.561663000
192.168.1.50	192.168.1.40	86222	12.562064000
192.168.1.50	192.168.1.40	86322	12.571100000
192.168.1.50	192.168.1.40	86323	12.571105000
192.168.1.50	192.168.1.40	86324	12.571296000
192.168.1.50	192.168.1.40	86325	12.571300000
192.168.1.50	192.168.1.40	86329	12.575975000
192.168.1.50	192.168.1.40	86549	12.610997000
192.168.1.50	192.168.1.40	86556	12.615990000
192.168.1.50	192.168.1.40	86557	12.616265000
192.168.1.50	192.168.1.40	86658	12.631811000
192.168.1.50	192.168.1.40	86659	12.631815000
192.168.1.50	192.168.1.40	86660	12.632064000
192.168.1.50	192.168.1.40	86717	12.646342000
192.168.1.50	192.168.1.40	86718	12.646349000
192.168.1.50	192.168.1.40	86884	12.672101000
192.168.1.50	192.168.1.40	86885	12.672107000
192.168.1.50	192.168.1.40	86886	12.672360000
192.168.1.50	192.168.1.40	86990	12.691891000
192.168.1.50	192.168.1.40	87054	12.706894000
192.168.1.50	192.168.1.40	87058	12.707125000
192.168.1.50	192.168.1.40	87059	12.707130000
192.168.1.50	192.168.1.40	87060	12.707280000
192.168.1.50	192.168.1.40	87124	12.718018000
192.168.1.50	192.168.1.40	87125	12.718023000
192.168.1.50	192.168.1.40	87126	12.718260000
192.168.1.50	192.168.1.40	87302	12.752958000
192.168.1.50	192.168.1.40	87467	12.777542000
192.168.1.50	192.168.1.40	87469	12.777699000
192.168.1.50	192.168.1.40	87470	12.777705000
192.168.1.50	192.168.1.40	87471	12.777708000
192.168.1.50	192.168.1.40	87474	12.777893000
192.168.1.50	192.168.1.40	87475	12.778045000
192.168.1.50	192.168.1.40	87480	12.783043000
192.168.1.50	192.168.1.40	87636	12.807952000
192.168.1.50	192.168.1.40	87813	12.843186000
192.168.1.50	192.168.1.40	87814	12.843190000
192.168.1.50	192.168.1.40	87815	12.843395000
192.168.1.50	192.168.1.40	87816	12.843399000
192.168.1.50	192.168.1.40	87820	12.848202000
192.168.1.50	192.168.1.40	87931	12.858216000
192.168.1.50	192.168.1.40	87935	12.858363000
192.168.1.50	192.168.1.40	87947	12.863400000
192.168.1.50	192.168.1.40	88124	12.898953000
192.168.1.50	192.168.1.40	88126	12.899117000
192.168.1.50	192.168.1.40	88133	12.899282000
192.168.1.50	192.168.1.40	88168	12.903186000
192.168.1.50	192.168.1.40	88169	12.903190000
192.168.1.50	192.168.1.40	88173	12.908278000
192.168.1.50	192.168.1.40	88303	12.923520000
192.168.1.50	192.168.1.40	88304	12.923525000
192.168.1.50	192.168.1.40	88438	12.949398000
192.168.1.50	192.168.1.40	88439	12.949402000
192.168.1.50	192.168.1.40	88441	12.949669000
192.168.1.50	192.168.1.40	88486	12.958923000
192.168.1.50	192.168.1.40	88596	12.974180000
192.168.1.50	192.168.1.40	88597	12.974331000
192.168.1.50	192.168.1.40	88598	12.974335000
192.168.1.50	192.168.1.40	88599	12.974479000
192.168.1.50	192.168.1.40	88763	13.005119000
192.168.1.50	192.168.1.40	88764	13.005128000
192.168.1.50	192.168.1.40	88766	13.005555000
192.168.1.50	192.168.1.40	88797	13.014311000
192.168.1.50	192.168.1.40	88980	13.049414000
192.168.1.50	192.168.1.40	88982	13.049704000
192.168.1.50	192.168.1.40	88983	13.049712000
192.168.1.50	192.168.1.40	88984	13.049718000
192.168.1.50	192.168.1.40	89092	13.069695000
192.168.1.50	192.168.1.40	89095	13.069911000
192.168.1.50	192.168.1.40	89097	13.070106000
192.168.1.50	192.168.1.40	89186	13.085199000
192.168.1.50	192.168.1.40	89368	13.115281000
192.168.1.50	192.168.1.40	89369	13.115481000
192.168.1.50	192.168.1.40	89370	13.115485000
192.168.1.50	192.168.1.40	89371	13.115628000
192.168.1.50	192.168.1.40	89425	13.125532000
192.168.1.50	192.168.1.40	89426	13.125537000
192.168.1.50	192.168.1.40	89427	13.125540000
192.168.1.50	192.168.1.40	89428	13.126201000
192.168.1.50	192.168.1.40	89681	13.170484000
192.168.1.50	192.168.1.40	89750	13.175789000
192.168.1.50	192.168.1.40	89751	13.175991000
192.168.1.50	192.168.1.40	89752	13.175996000
192.168.1.50	192.168.1.40	89753	13.175999000
192.168.1.50	192.168.1.40	89754	13.176379000
192.168.1.50	192.168.1.40	89772	13.180874000
192.168.1.50	192.168.1.40	89773	13.181095000
192.168.1.50	192.168.1.40	90048	13.231771000
192.168.1.50	192.168.1.40	90050	13.231779000
192.168.1.50	192.168.1.40	90051	13.231783000
192.168.1.50	192.168.1.40	90057	13.232180000
192.168.1.50	192.168.1.40	90096	13.236999000
192.168.1.50	192.168.1.40	90100	13.237260000
192.168.1.50	192.168.1.40	90101	13.237274000
192.168.1.50	192.168.1.40	90103	13.237485000
192.168.1.50	192.168.1.40	90384	13.286434000
192.168.1.50	192.168.1.40	90385	13.286438000
192.168.1.50	192.168.1.40	90386	13.286442000
192.168.1.50	192.168.1.40	90387	13.286733000
192.168.1.50	192.168.1.40	90430	13.297063000
192.168.1.50	192.168.1.40	90431	13.297069000
192.168.1.50	192.168.1.40	90514	13.301676000
192.168.1.50	192.168.1.40	90517	13.301829000
192.168.1.50	192.168.1.40	90724	13.341986000
192.168.1.50	192.168.1.40	90729	13.348405000
192.168.1.50	192.168.1.40	90730	13.348409000
192.168.1.50	192.168.1.40	90731	13.348602000
192.168.1.50	192.168.1.40	90842	13.362024000
192.168.1.50	192.168.1.40	90843	13.362031000
192.168.1.50	192.168.1.40	90871	13.372788000
192.168.1.50	192.168.1.40	90872	13.372793000
192.168.1.50	192.168.1.40	90988	13.387638000
192.168.1.50	192.168.1.40	90989	13.387642000
192.168.1.50	192.168.1.40	90990	13.387646000
192.168.1.50	192.168.1.40	91024	13.393017000
192.168.1.50	192.168.1.40	91218	13.422834000
192.168.1.50	192.168.1.40	91219	13.422839000
192.168.1.50	192.168.1.40	91225	13.427970000
192.168.1.50	192.168.1.40	91303	13.437614000
192.168.1.50	192.168.1.40	91304	13.437796000
192.168.1.50	192.168.1.40	91305	13.438406000
192.168.1.50	192.168.1.40	91306	13.438410000
192.168.1.50	192.168.1.40	91356	13.443196000
192.168.1.50	192.168.1.40	91357	13.443201000
192.168.1.50	192.168.1.40	91538	13.467708000
192.168.1.50	192.168.1.40	91539	13.467713000
192.168.1.50	192.168.1.40	91546	13.473047000
192.168.1.50	192.168.1.40	91715	13.498053000
192.168.1.50	192.168.1.40	91719	13.498764000
192.168.1.50	192.168.1.40	91723	13.498961000
192.168.1.50	192.168.1.40	91726	13.499107000
192.168.1.50	192.168.1.40	91728	13.499299000
192.168.1.50	192.168.1.40	91872	13.528722000
192.168.1.50	192.168.1.40	91966	13.543602000
192.168.1.50	192.168.1.40	91967	13.543750000
192.168.1.50	192.168.1.40	92041	13.558793000
192.168.1.50	192.168.1.40	92061	13.563688000
192.168.1.50	192.168.1.40	92062	13.564131000
192.168.1.50	192.168.1.40	92112	13.574111000
192.168.1.50	192.168.1.40	92114	13.574130000
192.168.1.50	192.168.1.40	92157	13.578854000
192.168.1.50	192.168.1.40	92275	13.599211000
192.168.1.50	192.168.1.40	92276	13.599216000
192.168.1.50	192.168.1.40	92324	13.609673000
192.168.1.50	192.168.1.40	92325	13.609827000
192.168.1.50	192.168.1.40	92326	13.610010000
192.168.1.50	192.168.1.40	92462	13.629398000
192.168.1.50	192.168.1.40	92522	13.639296000
192.168.1.50	192.168.1.40	92523	13.639301000
192.168.1.50	192.168.1.40	92599	13.654436000
192.168.1.50	192.168.1.40	92600	13.654442000
192.168.1.50	192.168.1.40	92678	13.665288000
192.168.1.50	192.168.1.40	92679	13.665475000
192.168.1.50	192.168.1.40	92680	13.665618000
192.168.1.50	192.168.1.40	92685	13.670274000
192.168.1.50	192.168.1.40	92883	13.700104000
192.168.1.50	192.168.1.40	92889	13.700686000
192.168.1.50	192.168.1.40	93013	13.720461000
192.168.1.50	192.168.1.40	93014	13.720467000
192.168.1.50	192.168.1.40	93018	13.725544000
192.168.1.50	192.168.1.40	93019	13.725549000
192.168.1.50	192.168.1.40	93020	13.725976000
192.168.1.50	192.168.1.40	93026	13.730422000
192.168.1.50	192.168.1.40	93161	13.745095000
192.168.1.50	192.168.1.40	93237	13.760436000
192.168.1.50	192.168.1.40	93266	13.766297000
192.168.1.50	192.168.1.40	93374	13.780805000
192.168.1.50	192.168.1.40	93375	13.781579000
192.168.1.50	192.168.1.40	93376	13.781584000
192.168.1.50	192.168.1.40	93378	13.781591000
192.168.1.50	192.168.1.40	93379	13.781807000
192.168.1.50	192.168.1.40	93383	13.785993000
192.168.1.50	192.168.1.40	93561	13.815582000
192.168.1.50	192.168.1.40	93563	13.815741000
192.168.1.50	192.168.1.40	93699	13.836467000
192.168.1.50	192.168.1.40	93702	13.836485000
192.168.1.50	192.168.1.40	93716	13.841416000
192.168.1.50	192.168.1.40	93717	13.842271000
192.168.1.50	192.168.1.40	93844	13.860974000
192.168.1.50	192.168.1.40	93845	13.861386000
192.168.1.50	192.168.1.40	93892	13.876442000
192.168.1.50	192.168.1.40	93893	13.876448000
192.168.1.50	192.168.1.40	93997	13.886416000
192.168.1.50	192.168.1.40	94016	13.892490000
192.168.1.50	192.168.1.40	94017	13.892496000
192.168.1.50	192.168.1.40	94044	13.896230000
192.168.1.50	192.168.1.40	94184	13.916693000
192.168.1.50	192.168.1.40	94185	13.916706000
192.168.1.50	192.168.1.40	94218	13.927315000
192.168.1.50	192.168.1.40	94378	13.956733000
192.168.1.50	192.168.1.40	94382	13.956954000
192.168.1.50	192.168.1.40	94417	13.962452000
192.168.1.50	192.168.1.40	94418	13.962606000
192.168.1.50	192.168.1.40	94424	13.967057000
192.168.1.50	192.168.1.40	94425	13.967266000
192.168.1.50	192.168.1.40	94560	13.982898000
192.168.1.50	192.168.1.40	94561	13.982903000
192.168.1.50	192.168.1.40	94701	14.007724000
192.168.1.50	192.168.1.40	94706	14.012817000
192.168.1.50	192.168.1.40	94707	14.012833000
192.168.1.50	192.168.1.40	94708	14.013057000
192.168.1.50	192.168.1.40	94799	14.022357000
192.168.1.50	192.168.1.40	94800	14.022513000
192.168.1.50	192.168.1.40	94867	14.037383000
192.168.1.50	192.168.1.40	94917	14.047613000
192.168.1.50	192.168.1.40	94944	14.052727000
192.168.1.50	192.168.1.40	95048	14.067881000
192.168.1.50	192.168.1.40	95049	14.067888000
192.168.1.50	192.168.1.40	95050	14.068096000
192.168.1.50	192.168.1.40	95167	14.082733000
192.168.1.50	192.168.1.40	95171	14.082761000
192.168.1.50	192.168.1.40	95207	14.092869000
192.168.1.50	192.168.1.40	95239	14.098546000
192.168.1.50	192.168.1.40	95363	14.118426000
192.168.1.50	192.168.1.40	95365	14.118431000
192.168.1.50	192.168.1.40	95369	14.118829000
192.168.1.50	192.168.1.40	95415	14.133232000
192.168.1.50	192.168.1.40	95482	14.138083000
192.168.1.50	192.168.1.40	95486	14.138285000
192.168.1.50	192.168.1.40	95506	14.143720000
192.168.1.50	192.168.1.40	95587	14.158926000
192.168.1.50	192.168.1.40	95655	14.169333000
192.168.1.50	192.168.1.40	95656	14.169339000
192.168.1.50	192.168.1.40	95658	14.169550000
192.168.1.50	192.168.1.40	95786	14.188484000
192.168.1.50	192.168.1.40	95826	14.193668000
192.168.1.50	192.168.1.40	95827	14.193673000
192.168.1.50	192.168.1.40	95828	14.193822000
192.168.1.50	192.168.1.40	95988	14.224763000
192.168.1.50	192.168.1.40	95992	14.228941000
192.168.1.50	192.168.1.40	96041	14.235057000
192.168.1.50	192.168.1.40	96074	14.239108000
192.168.1.50	192.168.1.40	96080	14.239303000
192.168.1.50	192.168.1.40	96236	14.264016000
192.168.1.50	192.168.1.40	96237	14.264162000
192.168.1.50	192.168.1.40	96238	14.264474000
192.168.1.50	192.168.1.40	96245	14.269831000
192.168.1.50	192.168.1.40	96246	14.269838000
192.168.1.50	192.168.1.40	96387	14.284801000
192.168.1.50	192.168.1.40	96394	14.290324000
192.168.1.50	192.168.1.40	96418	14.294348000
192.168.1.50	192.168.1.40	96511	14.310262000
192.168.1.50	192.168.1.40	96512	14.310267000
192.168.1.50	192.168.1.40	96570	14.314551000
192.168.1.50	192.168.1.40	96572	14.314559000
192.168.1.50	192.168.1.40	96573	14.314727000
192.168.1.50	192.168.1.40	96623	14.330349000
192.168.1.50	192.168.1.40	96744	14.345180000
192.168.1.50	192.168.1.40	96791	14.355193000
192.168.1.50	192.168.1.40	96864	14.365224000
192.168.1.50	192.168.1.40	96870	14.370244000
192.168.1.50	192.168.1.40	96958	14.380345000
192.168.1.50	192.168.1.40	96960	14.380479000
192.168.1.50	192.168.1.40	96961	14.380483000
192.168.1.50	192.168.1.40	96988	14.385719000
192.168.1.50	192.168.1.40	96998	14.391030000
192.168.1.50	192.168.1.40	97208	14.420810000
192.168.1.50	192.168.1.40	97211	14.421299000
192.168.1.50	192.168.1.40	97218	14.425470000
192.168.1.50	192.168.1.40	97270	14.436448000
192.168.1.50	192.168.1.40	97339	14.440441000
192.168.1.50	192.168.1.40	97341	14.440620000
192.168.1.50	192.168.1.40	97348	14.446023000
192.168.1.50	192.168.1.40	97349	14.446182000
192.168.1.50	192.168.1.40	97502	14.470733000
192.168.1.50	192.168.1.40	97503	14.470741000
192.168.1.50	192.168.1.40	97605	14.485772000
192.168.1.50	192.168.1.40	97618	14.491399000
192.168.1.50	192.168.1.40	97624	14.491573000
192.168.1.50	192.168.1.40	97666	14.496432000
192.168.1.50	192.168.1.40	97667	14.496436000
192.168.1.50	192.168.1.40	97668	14.496441000
192.168.1.50	192.168.1.40	97919	14.541754000
192.168.1.50	192.168.1.40	97920	14.541759000
192.168.1.50	192.168.1.40	97925	14.546980000
192.168.1.50	192.168.1.40	97926	14.547166000
192.168.1.50	192.168.1.40	97993	14.556764000
192.168.1.50	192.168.1.40	97994	14.556769000
192.168.1.50	192.168.1.40	97995	14.556773000
192.168.1.50	192.168.1.40	97996	14.557022000
192.168.1.50	192.168.1.40	98203	14.591807000
192.168.1.50	192.168.1.40	98204	14.591814000
192.168.1.50	192.168.1.40	98281	14.602299000
192.168.1.50	192.168.1.40	98282	14.602484000
192.168.1.50	192.168.1.40	98401	14.622105000
192.168.1.50	192.168.1.40	98402	14.622109000
192.168.1.50	192.168.1.40	98403	14.622112000
192.168.1.50	192.168.1.40	98404	14.622392000
192.168.1.50	192.168.1.40	98555	14.647497000
192.168.1.50	192.168.1.40	98556	14.647502000
192.168.1.50	192.168.1.40	98557	14.647662000
192.168.1.50	192.168.1.40	98558	14.647869000
192.168.1.50	192.168.1.40	98728	14.672775000
192.168.1.50	192.168.1.40	98729	14.672781000
192.168.1.50	192.168.1.40	98730	14.673494000
192.168.1.50	192.168.1.40	98731	14.673498000
192.168.1.50	192.168.1.40	98787	14.688719000
192.168.1.50	192.168.1.40	98913	14.703881000
192.168.1.50	192.168.1.40	98914	14.703886000
192.168.1.50	192.168.1.40	98915	14.704180000
192.168.1.50	192.168.1.40	99039	14.728140000
192.168.1.50	192.168.1.40	99088	14.733388000
192.168.1.50	192.168.1.40	99089	14.733614000
192.168.1.50	192.168.1.40	99090	14.733618000
192.168.1.50	192.168.1.40	99091	14.733622000
192.168.1.50	192.168.1.40	99154	14.748494000
192.168.1.50	192.168.1.40	99278	14.763362000
192.168.1.50	192.168.1.40	99279	14.763528000
192.168.1.50	192.168.1.40	99350	14.779349000
192.168.1.50	192.168.1.40	99465	14.799134000
192.168.1.50	192.168.1.40	99495	14.803567000
192.168.1.50	192.168.1.40	99496	14.803707000
192.168.1.50	192.168.1.40	99497	14.803711000
192.168.1.50	192.168.1.40	99499	14.804626000
192.168.1.50	192.168.1.40	99636	14.824811000
192.168.1.50	192.168.1.40	99637	14.825095000
192.168.1.50	192.168.1.40	99641	14.828924000
192.168.1.50	192.168.1.40	99766	14.849238000
192.168.1.50	192.168.1.40	99832	14.858926000
192.168.1.50	192.168.1.40	99835	14.859115000
192.168.1.50	192.168.1.40	99836	14.859119000
192.168.1.50	192.168.1.40	99837	14.859123000
192.168.1.50	192.168.1.40	99892	14.869983000
192.168.1.50	192.168.1.40	99893	14.870136000
192.168.1.50	192.168.1.40	99987	14.880153000
192.168.1.50	192.168.1.40	100033	14.889410000
192.168.1.50	192.168.1.40	100243	14.920265000
192.168.1.50	192.168.1.40	100244	14.920272000
192.168.1.50	192.168.1.40	100245	14.920276000
192.168.1.50	192.168.1.40	100246	14.920279000
192.168.1.50	192.168.1.40	100247	14.920831000
192.168.1.50	192.168.1.40	100248	14.921095000
192.168.1.50	192.168.1.40	100249	14.924576000
192.168.1.50	192.168.1.40	100345	14.939874000
192.168.1.50	192.168.1.40	100520	14.970134000
192.168.1.50	192.168.1.40	100521	14.970140000
192.168.1.50	192.168.1.40	100522	14.970446000
192.168.1.50	192.168.1.40	100567	14.975131000
192.168.1.50	192.168.1.40	100568	14.975146000
192.168.1.50	192.168.1.40	100574	14.975827000
192.168.1.50	192.168.1.40	100575	14.975832000
192.168.1.50	192.168.1.40	100746	15.005755000
192.168.1.50	192.168.1.40	100833	15.020966000
192.168.1.50	192.168.1.40	100834	15.020973000
192.168.1.50	192.168.1.40	100853	15.025781000
192.168.1.50	192.168.1.40	100898	15.036159000
192.168.1.50	192.168.1.40	100899	15.036167000
192.168.1.50	192.168.1.40	100971	15.045636000
192.168.1.50	192.168.1.40	100972	15.045641000
192.168.1.50	192.168.1.40	101062	15.061110000
192.168.1.50	192.168.1.40	101188	15.081747000
192.168.1.50	192.168.1.40	101189	15.081753000
192.168.1.50	192.168.1.40	101190	15.081973000
192.168.1.50	192.168.1.40	101264	15.096066000
192.168.1.50	192.168.1.40	101265	15.096073000
192.168.1.50	192.168.1.40	101269	15.096239000
192.168.1.50	192.168.1.40	101271	15.096252000
192.168.1.50	192.168.1.40	101463	15.126427000
192.168.1.50	192.168.1.40	101464	15.126432000
192.168.1.50	192.168.1.40	101465	15.126435000
192.168.1.50	192.168.1.40	101474	15.131760000
192.168.1.50	192.168.1.40	101614	15.146436000
192.168.1.50	192.168.1.40	101615	15.146441000
192.168.1.50	192.168.1.40	101616	15.147194000
192.168.1.50	192.168.1.40	101617	15.147198000
192.168.1.50	192.168.1.40	101768	15.172166000
192.168.1.50	192.168.1.40	101787	15.177392000
192.168.1.50	192.168.1.40	101788	15.177515000
192.168.1.50	192.168.1.40	101947	15.202515000
192.168.1.50	192.168.1.40	101948	15.202526000
192.168.1.50	192.168.1.40	101949	15.202797000
192.168.1.50	192.168.1.40	101950	15.202805000
192.168.1.50	192.168.1.40	101951	15.203114000
192.168.1.50	192.168.1.40	102091	15.232917000
192.168.1.50	192.168.1.40	102251	15.252719000
192.168.1.50	192.168.1.40	102272	15.257836000
192.168.1.50	192.168.1.40	102546	15.308121000
192.168.1.50	192.168.1.40	102556	15.308474000
192.168.1.50	192.168.1.40	102606	15.312618000
192.168.1.50	192.168.1.40	102669	15.317635000
192.168.1.50	192.168.1.40	102670	15.317642000
192.168.1.50	192.168.1.40	102705	15.323392000
192.168.1.50	192.168.1.40	102949	15.353536000
192.168.1.50	192.168.1.40	102950	15.353543000
192.168.1.50	192.168.1.40	103181	15.384407000
192.168.1.50	192.168.1.40	103306	15.398624000
192.168.1.50	192.168.1.40	103369	15.404036000
192.168.1.50	192.168.1.40	103396	15.409249000
192.168.1.50	192.168.1.40	103490	15.418653000
192.168.1.50	192.168.1.40	103491	15.418658000
192.168.1.50	192.168.1.40	103585	15.429295000
192.168.1.50	192.168.1.40	103682	15.439406000
192.168.1.50	192.168.1.40	103768	15.449245000
192.168.1.50	192.168.1.40	104002	15.479848000
192.168.1.50	192.168.1.40	104117	15.494540000
192.168.1.50	192.168.1.40	104118	15.494546000
192.168.1.50	192.168.1.40	104245	15.509561000
192.168.1.50	192.168.1.40	104298	15.514102000
192.168.1.50	192.168.1.40	104302	15.514295000
192.168.1.50	192.168.1.40	104309	15.514502000
192.168.1.50	192.168.1.40	104404	15.524688000
192.168.1.50	192.168.1.40	104636	15.549797000
192.168.1.50	192.168.1.40	104865	15.579616000
192.168.1.50	192.168.1.40	104876	15.580082000
192.168.1.50	192.168.1.40	104917	15.584624000
192.168.1.50	192.168.1.40	104998	15.590763000
192.168.1.50	192.168.1.40	104999	15.590768000
192.168.1.50	192.168.1.40	105000	15.590771000
192.168.1.50	192.168.1.40	105048	15.599805000
192.168.1.50	192.168.1.40	105220	15.620110000
192.168.1.50	192.168.1.40	105573	15.660378000
192.168.1.50	192.168.1.40	105578	15.660570000
192.168.1.50	192.168.1.40	105623	15.666246000
192.168.1.50	192.168.1.40	105655	15.670732000
192.168.1.50	192.168.1.40	105656	15.670918000
192.168.1.50	192.168.1.40	105717	15.675766000
192.168.1.50	192.168.1.40	105718	15.675774000
192.168.1.50	192.168.1.40	105737	15.680633000
192.168.1.50	192.168.1.40	106301	15.742015000
192.168.1.50	192.168.1.40	106302	15.742194000
192.168.1.50	192.168.1.40	106303	15.742198000
192.168.1.50	192.168.1.40	106323	15.746448000
192.168.1.50	192.168.1.40	106326	15.746683000
192.168.1.50	192.168.1.40	106392	15.756727000
192.168.1.50	192.168.1.40	106437	15.761081000
192.168.1.50	192.168.1.40	106447	15.761653000
192.168.1.50	192.168.1.40	106958	15.821648000
192.168.1.50	192.168.1.40	106960	15.821771000
192.168.1.50	192.168.1.40	106977	15.822345000
192.168.1.50	192.168.1.40	107023	15.826691000
192.168.1.50	192.168.1.40	107024	15.827145000
192.168.1.50	192.168.1.40	107044	15.832427000
192.168.1.50	192.168.1.40	107183	15.846799000
192.168.1.50	192.168.1.40	107188	15.847369000
192.168.1.50	192.168.1.40	107586	15.893409000
192.168.1.50	192.168.1.40	107587	15.893414000
