ip.src	ip.dst	frame.number	frame.time_relative
192.168.1.40	192.168.1.50	79420	11.601021000
192.168.1.40	192.168.1.50	79421	11.601624000
192.168.1.40	192.168.1.50	79735	11.636668000
192.168.1.40	192.168.1.50	79736	11.636936000
192.168.1.40	192.168.1.50	79756	11.641377000
192.168.1.40	192.168.1.50	79758	11.641386000
192.168.1.40	192.168.1.50	79916	11.656955000
192.168.1.40	192.168.1.50	79918	11.657282000
192.168.1.40	192.168.1.50	80050	11.672386000
192.168.1.40	192.168.1.50	80162	11.687264000
192.168.1.40	192.168.1.50	80351	11.707349000
192.168.1.40	192.168.1.50	80422	11.718048000
192.168.1.40	192.168.1.50	80482	11.722876000
192.168.1.40	192.168.1.50	80483	11.722882000
192.168.1.40	192.168.1.50	80549	11.732953000
192.168.1.40	192.168.1.50	80555	11.733271000
192.168.1.40	192.168.1.50	80779	11.758215000
192.168.1.40	192.168.1.50	80831	11.763663000
192.168.1.40	192.168.1.50	81012	11.784151000
192.168.1.40	192.168.1.50	81062	11.789127000
192.168.1.40	192.168.1.50	81151	11.799277000
192.168.1.40	192.168.1.50	81152	11.799285000
192.168.1.40	192.168.1.50	81158	11.799373000
192.168.1.40	192.168.1.50	81161	11.799517000
192.168.1.40	192.168.1.50	81500	11.840253000
192.168.1.40	192.168.1.50	81531	11.844763000
192.168.1.40	192.168.1.50	81647	11.860250000
192.168.1.40	192.168.1.50	81652	11.860851000
192.168.1.40	192.168.1.50	81828	11.875079000
192.168.1.40	192.168.1.50	81830	11.875237000
192.168.1.40	192.168.1.50	81886	11.885611000
192.168.1.40	192.168.1.50	81887	11.885624000
192.168.1.40	192.168.1.50	82185	11.916375000
192.168.1.40	192.168.1.50	82328	11.936509000
192.168.1.40	192.168.1.50	82329	11.936705000
192.168.1.40	192.168.1.50	82330	11.936709000
192.168.1.40	192.168.1.50	82417	11.946427000
192.168.1.40	192.168.1.50	82522	11.957656000
192.168.1.40	192.168.1.50	82526	11.961502000
192.168.1.40	192.168.1.50	82612	11.967278000
192.168.1.40	192.168.1.50	82864	11.997675000
192.168.1.40	192.168.1.50	82992	12.012980000
192.168.1.40	192.168.1.50	82995	12.013127000
192.168.1.40	192.168.1.50	83036	12.018302000
192.168.1.40	192.168.1.50	83061	12.023364000
192.168.1.40	192.168.1.50	83173	12.033371000
192.168.1.40	192.168.1.50	83221	12.038160000
192.168.1.40	192.168.1.50	83306	12.048346000
192.168.1.40	192.168.1.50	83664	12.088290000
192.168.1.40	192.168.1.50	83669	12.088599000
192.168.1.40	192.168.1.50	83671	12.088790000
192.168.1.40	192.168.1.50	83702	12.094293000
192.168.1.40	192.168.1.50	83775	12.104501000
192.168.1.40	192.168.1.50	83788	12.104971000
192.168.1.40	192.168.1.50	83846	12.119663000
192.168.1.40	192.168.1.50	83854	12.134322000
192.168.1.40	192.168.1.50	84185	12.210754000
192.168.1.40	192.168.1.50	84213	12.216120000
192.168.1.40	192.168.1.50	84214	12.216125000
192.168.1.40	192.168.1.50	84219	12.220649000
192.168.1.40	192.168.1.50	84224	12.220973000
192.168.1.40	192.168.1.50	84313	12.231480000
192.168.1.40	192.168.1.50	84314	12.231485000
192.168.1.40	192.168.1.50	84315	12.231488000
192.168.1.40	192.168.1.50	84490	12.266444000
192.168.1.40	192.168.1.50	84556	12.271876000
192.168.1.40	192.168.1.50	84567	12.281996000
192.168.1.40	192.168.1.50	84569	12.282236000
192.168.1.40	192.168.1.50	84675	12.302715000
192.168.1.40	192.168.1.50	84678	12.302733000
192.168.1.40	192.168.1.50	84679	12.302737000
192.168.1.40	192.168.1.50	84680	12.302741000
192.168.1.40	192.168.1.50	84728	12.318066000
192.168.1.40	192.168.1.50	84729	12.318071000
192.168.1.40	192.168.1.50	84875	12.342284000
192.168.1.40	192.168.1.50	84878	12.342506000
192.168.1.40	192.168.1.50	84991	12.353670000
192.168.1.40	192.168.1.50	84995	12.358324000
192.168.1.40	192.168.1.50	85097	12.373414000
192.168.1.40	192.168.1.50	85098	12.373419000
192.168.1.40	192.168.1.50	85099	12.373423000
192.168.1.40	192.168.1.50	85100	12.373567000
192.168.1.40	192.168.1.50	85168	12.388771000
192.168.1.40	192.168.1.50	85169	12.388777000
192.168.1.40	192.168.1.50	85245	12.403555000
192.168.1.40	192.168.1.50	85362	12.413730000
192.168.1.40	192.168.1.50	85438	12.429699000
192.168.1.40	192.168.1.50	85439	12.429702000
192.168.1.40	192.168.1.50	85440	12.429706000
192.168.1.40	192.168.1.50	85441	12.429846000
192.168.1.40	192.168.1.50	85475	12.434440000
192.168.1.40	192.168.1.50	85478	12.435177000
192.168.1.40	192.168.1.50	85607	12.460152000
192.168.1.40	192.168.1.50	85643	12.465110000
192.168.1.40	192.168.1.50	85747	12.474777000
192.168.1.40	192.168.1.50	85748	12.475020000
192.168.1.40	192.168.1.50	85827	12.490735000
192.168.1.40	192.168.1.50	85828	12.490742000
192.168.1.40	192.168.1.50	85829	12.490745000
192.168.1.40	192.168.1.50	85830	12.490874000
192.168.1.40	192.168.1.50	85890	12.505298000
192.168.1.40	192.168.1.50	86090	12.530457000
192.168.1.40	192.168.1.50	86102	12.536519000
192.168.1.40	192.168.1.50	86103	12.536699000
192.168.1.40	192.168.1.50	86197	12.551822000
192.168.1.40	192.168.1.50	86199	12.551831000
192.168.1.40	192.168.1.50	86201	12.551855000
192.168.1.40	192.168.1.50	86203	12.551879000
192.168.1.40	192.168.1.50	86216	12.556977000
192.168.1.40	192.168.1.50	86376	12.586282000
192.168.1.40	192.168.1.50	86450	12.596804000
192.168.1.40	192.168.1.50	86451	12.597156000
192.168.1.40	192.168.1.50	86474	12.601810000
192.168.1.40	192.168.1.50	86551	12.612260000
192.168.1.40	192.168.1.50	86552	12.612264000
192.168.1.40	192.168.1.50	86588	12.627279000
192.168.1.40	192.168.1.50	86589	12.627285000
192.168.1.40	192.168.1.50	86682	12.642238000
192.168.1.40	192.168.1.50	86683	12.642244000
192.168.1.40	192.168.1.50	86684	12.642475000
192.168.1.40	192.168.1.50	86851	12.667939000
192.168.1.40	192.168.1.50	86918	12.683010000
192.168.1.40	192.168.1.50	86919	12.683026000
192.168.1.40	192.168.1.50	86921	12.683164000
192.168.1.40	192.168.1.50	86922	12.683170000
192.168.1.40	192.168.1.50	86994	12.698609000
192.168.1.40	192.168.1.50	86995	12.698895000
192.168.1.40	192.168.1.50	86997	12.699275000
192.168.1.40	192.168.1.50	87128	12.719221000
192.168.1.40	192.168.1.50	87310	12.754454000
192.168.1.40	192.168.1.50	87312	12.754694000
192.168.1.40	192.168.1.50	87318	12.755029000
192.168.1.40	192.168.1.50	87319	12.755034000
192.168.1.40	192.168.1.50	87320	12.755038000
192.168.1.40	192.168.1.50	87323	12.755185000
192.168.1.40	192.168.1.50	87328	12.755329000
192.168.1.40	192.168.1.50	87481	12.784572000
192.168.1.40	192.168.1.50	87730	12.825134000
192.168.1.40	192.168.1.50	87731	12.825139000
192.168.1.40	192.168.1.50	87733	12.825351000
192.168.1.40	192.168.1.50	87734	12.825550000
192.168.1.40	192.168.1.50	87735	12.825554000
192.168.1.40	192.168.1.50	87809	12.841235000
192.168.1.40	192.168.1.50	87810	12.841242000
192.168.1.40	192.168.1.50	87811	12.841400000
192.168.1.40	192.168.1.50	87955	12.870985000
192.168.1.40	192.168.1.50	87956	12.870991000
192.168.1.40	192.168.1.50	87960	12.871239000
192.168.1.40	192.168.1.50	88058	12.881539000
192.168.1.40	192.168.1.50	88059	12.881544000
192.168.1.40	192.168.1.50	88066	12.886473000
192.168.1.40	192.168.1.50	88165	12.901422000
192.168.1.40	192.168.1.50	88166	12.901427000
192.168.1.40	192.168.1.50	88308	12.926723000
192.168.1.40	192.168.1.50	88309	12.926869000
192.168.1.40	192.168.1.50	88310	12.927309000
192.168.1.40	192.168.1.50	88314	12.931728000
192.168.1.40	192.168.1.50	88457	12.952272000
192.168.1.40	192.168.1.50	88458	12.952422000
192.168.1.40	192.168.1.50	88472	12.957609000
192.168.1.40	192.168.1.50	88473	12.957615000
192.168.1.40	192.168.1.50	88571	12.972538000
192.168.1.40	192.168.1.50	88574	12.972558000
192.168.1.40	192.168.1.50	88577	12.972942000
192.168.1.40	192.168.1.50	88643	12.983103000
192.168.1.40	192.168.1.50	88859	13.029606000
192.168.1.40	192.168.1.50	88860	13.029617000
192.168.1.40	192.168.1.50	88861	13.029624000
192.168.1.40	192.168.1.50	88864	13.029761000
192.168.1.40	192.168.1.50	88933	13.043607000
192.168.1.40	192.168.1.50	88935	13.043627000
192.168.1.40	192.168.1.50	88936	13.043818000
192.168.1.40	192.168.1.50	89002	13.054071000
192.168.1.40	192.168.1.50	89261	13.095177000
192.168.1.40	192.168.1.50	89262	13.095182000
192.168.1.40	192.168.1.50	89264	13.095192000
192.168.1.40	192.168.1.50	89265	13.095196000
192.168.1.40	192.168.1.50	89298	13.099580000
192.168.1.40	192.168.1.50	89300	13.099797000
192.168.1.40	192.168.1.50	89304	13.100069000
192.168.1.40	192.168.1.50	89311	13.104602000
192.168.1.40	192.168.1.50	89579	13.145624000
192.168.1.40	192.168.1.50	89583	13.150948000
192.168.1.40	192.168.1.50	89584	13.150953000
192.168.1.40	192.168.1.50	89585	13.151361000
192.168.1.40	192.168.1.50	89586	13.151366000
192.168.1.40	192.168.1.50	89587	13.151370000
192.168.1.40	192.168.1.50	89588	13.151373000
192.168.1.40	192.168.1.50	89589	13.151864000
192.168.1.40	192.168.1.50	89915	13.201887000
192.168.1.40	192.168.1.50	89920	13.206948000
192.168.1.40	192.168.1.50	89921	13.206953000
192.168.1.40	192.168.1.50	89922	13.207128000
192.168.1.40	192.168.1.50	89958	13.217176000
192.168.1.40	192.168.1.50	89959	13.217182000
192.168.1.40	192.168.1.50	89961	13.217313000
192.168.1.40	192.168.1.50	89962	13.217317000
192.168.1.40	192.168.1.50	90250	13.257179000
192.168.1.40	192.168.1.50	90251	13.257655000
192.168.1.40	192.168.1.50	90252	13.257659000
192.168.1.40	192.168.1.50	90253	13.258098000
192.168.1.40	192.168.1.50	90319	13.277895000
192.168.1.40	192.168.1.50	90320	13.277912000
192.168.1.40	192.168.1.50	90388	13.287831000
192.168.1.40	192.168.1.50	90389	13.287835000
192.168.1.40	192.168.1.50	90584	13.318318000
192.168.1.40	192.168.1.50	90639	13.328425000
192.168.1.40	192.168.1.50	90640	13.328596000
192.168.1.40	192.168.1.50	90642	13.328946000
192.168.1.40	192.168.1.50	90733	13.349303000
192.168.1.40	192.168.1.50	90734	13.349307000
192.168.1.40	192.168.1.50	90751	13.353886000
192.168.1.40	192.168.1.50	90752	13.353891000
192.168.1.40	192.168.1.50	90845	13.364783000
192.168.1.40	192.168.1.50	90850	13.369261000
192.168.1.40	192.168.1.50	90851	13.369266000
192.168.1.40	192.168.1.50	90854	13.369897000
192.168.1.40	192.168.1.50	91118	13.405635000
192.168.1.40	192.168.1.50	91119	13.405639000
192.168.1.40	192.168.1.50	91124	13.409674000
192.168.1.40	192.168.1.50	91125	13.410277000
192.168.1.40	192.168.1.50	91126	13.410426000
192.168.1.40	192.168.1.50	91158	13.415017000
192.168.1.40	192.168.1.50	91159	13.415022000
192.168.1.40	192.168.1.50	91182	13.420362000
192.168.1.40	192.168.1.50	91223	13.425574000
192.168.1.40	192.168.1.50	91361	13.445531000
192.168.1.40	192.168.1.50	91362	13.445943000
192.168.1.40	192.168.1.50	91363	13.445947000
192.168.1.40	192.168.1.50	91543	13.471105000
192.168.1.40	192.168.1.50	91544	13.471272000
192.168.1.40	192.168.1.50	91545	13.471276000
192.168.1.40	192.168.1.50	91573	13.476339000
192.168.1.40	192.168.1.50	91574	13.476346000
192.168.1.40	192.168.1.50	91744	13.502032000
192.168.1.40	192.168.1.50	91843	13.517706000
192.168.1.40	192.168.1.50	91844	13.517710000
192.168.1.40	192.168.1.50	91906	13.537374000
192.168.1.40	192.168.1.50	91909	13.537566000
192.168.1.40	192.168.1.50	91910	13.537571000
192.168.1.40	192.168.1.50	91979	13.552813000
192.168.1.40	192.168.1.50	91980	13.552823000
192.168.1.40	192.168.1.50	91981	13.552826000
192.168.1.40	192.168.1.50	92147	13.577739000
192.168.1.40	192.168.1.50	92148	13.577745000
192.168.1.40	192.168.1.50	92179	13.583145000
192.168.1.40	192.168.1.50	92184	13.587996000
192.168.1.40	192.168.1.50	92185	13.588142000
192.168.1.40	192.168.1.50	92320	13.608094000
192.168.1.40	192.168.1.50	92387	13.618748000
192.168.1.40	192.168.1.50	92388	13.618753000
192.168.1.40	192.168.1.50	92471	13.634101000
192.168.1.40	192.168.1.50	92472	13.634107000
192.168.1.40	192.168.1.50	92511	13.638361000
192.168.1.40	192.168.1.50	92514	13.638614000
192.168.1.40	192.168.1.50	92517	13.638768000
192.168.1.40	192.168.1.50	92569	13.649015000
192.168.1.40	192.168.1.50	92777	13.680299000
192.168.1.40	192.168.1.50	92785	13.680473000
192.168.1.40	192.168.1.50	92882	13.700098000
192.168.1.40	192.168.1.50	92886	13.700127000
192.168.1.40	192.168.1.50	92888	13.700267000
192.168.1.40	192.168.1.50	92898	13.704761000
192.168.1.40	192.168.1.50	92900	13.704768000
192.168.1.40	192.168.1.50	92901	13.705027000
192.168.1.40	192.168.1.50	93025	13.729895000
192.168.1.40	192.168.1.50	93107	13.740435000
192.168.1.40	192.168.1.50	93174	13.750899000
192.168.1.40	192.168.1.50	93176	13.750910000
192.168.1.40	192.168.1.50	93177	13.751196000
192.168.1.40	192.168.1.50	93263	13.765663000
192.168.1.40	192.168.1.50	93264	13.765981000
192.168.1.40	192.168.1.50	93265	13.765987000
192.168.1.40	192.168.1.50	93377	13.781587000
192.168.1.40	192.168.1.50	93424	13.795709000
192.168.1.40	192.168.1.50	93425	13.795853000
192.168.1.40	192.168.1.50	93530	13.811167000
192.168.1.40	192.168.1.50	93531	13.811172000
192.168.1.40	192.168.1.50	93532	13.811509000
192.168.1.40	192.168.1.50	93533	13.811513000
192.168.1.40	192.168.1.50	93703	13.836770000
192.168.1.40	192.168.1.50	93704	13.836775000
192.168.1.40	192.168.1.50	93747	13.852958000
192.168.1.40	192.168.1.50	93748	13.852964000
192.168.1.40	192.168.1.50	93846	13.862781000
192.168.1.40	192.168.1.50	93847	13.862785000
192.168.1.40	192.168.1.50	93848	13.862994000
192.168.1.40	192.168.1.50	93852	13.867141000
192.168.1.40	192.168.1.50	94049	13.897695000
192.168.1.40	192.168.1.50	94050	13.897701000
192.168.1.40	192.168.1.50	94111	13.908673000
192.168.1.40	192.168.1.50	94244	13.933899000
192.168.1.40	192.168.1.50	94245	13.934146000
192.168.1.40	192.168.1.50	94246	13.934151000
192.168.1.40	192.168.1.50	94247	13.934157000
192.168.1.40	192.168.1.50	94292	13.938436000
192.168.1.40	192.168.1.50	94319	13.948940000
192.168.1.40	192.168.1.50	94419	13.964443000
192.168.1.40	192.168.1.50	94420	13.964447000
192.168.1.40	192.168.1.50	94562	13.984562000
192.168.1.40	192.168.1.50	94564	13.984570000
192.168.1.40	192.168.1.50	94566	13.984795000
192.168.1.40	192.168.1.50	94569	13.989224000
192.168.1.40	192.168.1.50	94698	14.005166000
192.168.1.40	192.168.1.50	94699	14.005170000
192.168.1.40	192.168.1.50	94718	14.015184000
192.168.1.40	192.168.1.50	94808	14.030009000
192.168.1.40	192.168.1.50	94809	14.030330000
192.168.1.40	192.168.1.50	94911	14.040332000
192.168.1.40	192.168.1.50	94912	14.040536000
192.168.1.40	192.168.1.50	94913	14.040540000
192.168.1.40	192.168.1.50	95040	14.061239000
192.168.1.40	192.168.1.50	95042	14.061255000
192.168.1.40	192.168.1.50	95055	14.070819000
192.168.1.40	192.168.1.50	95061	14.071515000
192.168.1.40	192.168.1.50	95184	14.090860000
192.168.1.40	192.168.1.50	95187	14.091185000
192.168.1.40	192.168.1.50	95190	14.091202000
192.168.1.40	192.168.1.50	95296	14.111089000
192.168.1.40	192.168.1.50	95346	14.116848000
192.168.1.40	192.168.1.50	95348	14.117267000
192.168.1.40	192.168.1.50	95349	14.117272000
192.168.1.40	192.168.1.50	95464	14.136854000
192.168.1.40	192.168.1.50	95504	14.142508000
192.168.1.40	192.168.1.50	95505	14.142512000
192.168.1.40	192.168.1.50	95510	14.146751000
192.168.1.40	192.168.1.50	95650	14.162692000
192.168.1.40	192.168.1.50	95672	14.172569000
192.168.1.40	192.168.1.50	95676	14.173264000
192.168.1.40	192.168.1.50	95677	14.173269000
192.168.1.40	192.168.1.50	95846	14.198471000
192.168.1.40	192.168.1.50	95889	14.202829000
192.168.1.40	192.168.1.50	95923	14.213712000
192.168.1.40	192.168.1.50	95927	14.213731000
192.168.1.40	192.168.1.50	95928	14.213747000
192.168.1.40	192.168.1.50	96099	14.244224000
192.168.1.40	192.168.1.50	96100	14.244228000
192.168.1.40	192.168.1.50	96101	14.244371000
192.168.1.40	192.168.1.50	96105	14.248431000
192.168.1.40	192.168.1.50	96106	14.248627000
192.168.1.40	192.168.1.50	96182	14.259327000
192.168.1.40	192.168.1.50	96247	14.269842000
192.168.1.40	192.168.1.50	96267	14.274278000
192.168.1.40	192.168.1.50	96390	14.289244000
192.168.1.40	192.168.1.50	96391	14.289248000
192.168.1.40	192.168.1.50	96421	14.295242000
192.168.1.40	192.168.1.50	96422	14.295247000
192.168.1.40	192.168.1.50	96424	14.295253000
192.168.1.40	192.168.1.50	96505	14.304617000
192.168.1.40	192.168.1.50	96576	14.315746000
192.168.1.40	192.168.1.50	96624	14.330750000
192.168.1.40	192.168.1.50	96733	14.340544000
192.168.1.40	192.168.1.50	96734	14.340550000
192.168.1.40	192.168.1.50	96839	14.360420000
192.168.1.40	192.168.1.50	96840	14.360425000
192.168.1.40	192.168.1.50	96842	14.360607000
192.168.1.40	192.168.1.50	96844	14.360823000
192.168.1.40	192.168.1.50	96866	14.365785000
192.168.1.40	192.168.1.50	96997	14.390889000
192.168.1.40	192.168.1.50	97103	14.401572000
192.168.1.40	192.168.1.50	97107	14.402096000
192.168.1.40	192.168.1.50	97164	14.416489000
192.168.1.40	192.168.1.50	97166	14.416508000
192.168.1.40	192.168.1.50	97173	14.417080000
192.168.1.40	192.168.1.50	97212	14.421894000
192.168.1.40	192.168.1.50	97213	14.421899000
192.168.1.40	192.168.1.50	97343	14.442281000
192.168.1.40	192.168.1.50	97350	14.446956000
192.168.1.40	192.168.1.50	97491	14.462375000
192.168.1.40	192.168.1.50	97493	14.462888000
192.168.1.40	192.168.1.50	97495	14.463060000
192.168.1.40	192.168.1.50	97513	14.473395000
192.168.1.40	192.168.1.50	97514	14.473400000
192.168.1.40	192.168.1.50	97515	14.473404000
192.168.1.40	192.168.1.50	97747	14.512868000
192.168.1.40	192.168.1.50	97748	14.513020000
192.168.1.40	192.168.1.50	97826	14.528661000
192.168.1.40	192.168.1.50	97827	14.528666000
192.168.1.40	192.168.1.50	97890	14.539481000
192.168.1.40	192.168.1.50	97891	14.539487000
192.168.1.40	192.168.1.50	97893	14.539493000
192.168.1.40	192.168.1.50	97894	14.539496000
192.168.1.40	192.168.1.50	98063	14.569557000
192.168.1.40	192.168.1.50	98064	14.569563000
192.168.1.40	192.168.1.50	98085	14.573992000
192.168.1.40	192.168.1.50	98095	14.575156000
192.168.1.40	192.168.1.50	98285	14.604610000
192.168.1.40	192.168.1.50	98286	14.604613000
192.168.1.40	192.168.1.50	98288	14.604805000
192.168.1.40	192.168.1.50	98289	14.604809000
192.168.1.40	192.168.1.50	98399	14.620247000
192.168.1.40	192.168.1.50	98400	14.620253000
192.168.1.40	192.168.1.50	98408	14.624800000
192.168.1.40	192.168.1.50	98410	14.625297000
192.168.1.40	192.168.1.50	98562	14.650856000
192.168.1.40	192.168.1.50	98563	14.650861000
192.168.1.40	192.168.1.50	98564	14.650864000
192.168.1.40	192.168.1.50	98565	14.650867000
192.168.1.40	192.168.1.50	98683	14.666042000
192.168.1.40	192.168.1.50	98736	14.675624000
192.168.1.40	192.168.1.50	98737	14.675629000
192.168.1.40	192.168.1.50	98738	14.675885000
192.168.1.40	192.168.1.50	98920	14.706257000
192.168.1.40	192.168.1.50	98924	14.711341000
192.168.1.40	192.168.1.50	98925	14.711347000
192.168.1.40	192.168.1.50	98926	14.711350000
192.168.1.40	192.168.1.50	98927	14.711487000
192.168.1.40	192.168.1.50	99038	14.727185000
192.168.1.40	192.168.1.50	99079	14.732397000
192.168.1.40	192.168.1.50	99080	14.732540000
192.168.1.40	192.168.1.50	99171	14.751896000
192.168.1.40	192.168.1.50	99345	14.777435000
192.168.1.40	192.168.1.50	99385	14.783246000
192.168.1.40	192.168.1.50	99386	14.783252000
192.168.1.40	192.168.1.50	99387	14.783255000
192.168.1.40	192.168.1.50	99388	14.783397000
192.168.1.40	192.168.1.50	99441	14.797647000
192.168.1.40	192.168.1.50	99444	14.797808000
192.168.1.40	192.168.1.50	99503	14.808559000
192.168.1.40	192.168.1.50	99640	14.828316000
192.168.1.40	192.168.1.50	99696	14.839454000
192.168.1.40	192.168.1.50	99698	14.839475000
192.168.1.40	192.168.1.50	99702	14.839496000
192.168.1.40	192.168.1.50	99703	14.839500000
192.168.1.40	192.168.1.50	99765	14.849234000
192.168.1.40	192.168.1.50	99768	14.849421000
192.168.1.40	192.168.1.50	99777	14.853483000
192.168.1.40	192.168.1.50	99890	14.869414000
192.168.1.40	192.168.1.50	100051	14.894656000
192.168.1.40	192.168.1.50	100052	14.894662000
192.168.1.40	192.168.1.50	100094	14.899686000
192.168.1.40	192.168.1.50	100097	14.899920000
192.168.1.40	192.168.1.50	100098	14.899925000
192.168.1.40	192.168.1.50	100102	14.900264000
192.168.1.40	192.168.1.50	100103	14.900368000
192.168.1.40	192.168.1.50	100167	14.914619000
192.168.1.40	192.168.1.50	100389	14.941174000
192.168.1.40	192.168.1.50	100396	14.945295000
192.168.1.40	192.168.1.50	100397	14.945450000
192.168.1.40	192.168.1.50	100417	14.956107000
192.168.1.40	192.168.1.50	100418	14.956114000
192.168.1.40	192.168.1.50	100420	14.956121000
192.168.1.40	192.168.1.50	100421	14.956270000
192.168.1.40	192.168.1.50	100578	14.976370000
192.168.1.40	192.168.1.50	100641	14.990948000
192.168.1.40	192.168.1.50	100643	14.991304000
192.168.1.40	192.168.1.50	100706	14.996925000
192.168.1.40	192.168.1.50	100762	15.011489000
192.168.1.40	192.168.1.50	100766	15.011670000
192.168.1.40	192.168.1.50	100855	15.027025000
192.168.1.40	192.168.1.50	100856	15.027029000
192.168.1.40	192.168.1.50	100869	15.031803000
192.168.1.40	192.168.1.50	100992	15.052232000
192.168.1.40	192.168.1.50	100993	15.052238000
192.168.1.40	192.168.1.50	100997	15.052706000
192.168.1.40	192.168.1.50	101121	15.072781000
192.168.1.40	192.168.1.50	101123	15.072791000
192.168.1.40	192.168.1.50	101124	15.072794000
192.168.1.40	192.168.1.50	101125	15.072798000
192.168.1.40	192.168.1.50	101279	15.097595000
192.168.1.40	192.168.1.50	101318	15.102777000
192.168.1.40	192.168.1.50	101319	15.102782000
192.168.1.40	192.168.1.50	101320	15.103001000
192.168.1.40	192.168.1.50	101467	15.128701000
192.168.1.40	192.168.1.50	101468	15.128706000
192.168.1.40	192.168.1.50	101469	15.128709000
192.168.1.40	192.168.1.50	101470	15.128713000
192.168.1.40	192.168.1.50	101608	15.143651000
192.168.1.40	192.168.1.50	101630	15.153594000
192.168.1.40	192.168.1.50	101631	15.153600000
192.168.1.40	192.168.1.50	101778	15.174986000
192.168.1.40	192.168.1.50	101830	15.184808000
192.168.1.40	192.168.1.50	101831	15.184978000
192.168.1.40	192.168.1.50	101832	15.184982000
192.168.1.40	192.168.1.50	101833	15.184987000
192.168.1.40	192.168.1.50	101895	15.194782000
192.168.1.40	192.168.1.50	101957	15.209257000
192.168.1.40	192.168.1.50	101958	15.209266000
192.168.1.40	192.168.1.50	102201	15.245115000
192.168.1.40	192.168.1.50	102270	15.256190000
192.168.1.40	192.168.1.50	102271	15.256200000
192.168.1.40	192.168.1.50	102312	15.270625000
192.168.1.40	192.168.1.50	102313	15.270636000
192.168.1.40	192.168.1.50	102337	15.275675000
192.168.1.40	192.168.1.50	102594	15.311261000
192.168.1.40	192.168.1.50	102595	15.311472000
192.168.1.40	192.168.1.50	102866	15.342523000
192.168.1.40	192.168.1.50	103038	15.361989000
192.168.1.40	192.168.1.50	103102	15.372581000
192.168.1.40	192.168.1.50	103103	15.372588000
192.168.1.40	192.168.1.50	103234	15.387327000
192.168.1.40	192.168.1.50	103235	15.387334000
192.168.1.40	192.168.1.50	103256	15.392356000
192.168.1.40	192.168.1.50	103344	15.402411000
192.168.1.40	192.168.1.50	103433	15.413388000
192.168.1.40	192.168.1.50	103710	15.444058000
192.168.1.40	192.168.1.50	103873	15.464215000
192.168.1.40	192.168.1.50	103874	15.464223000
192.168.1.40	192.168.1.50	103956	15.473815000
192.168.1.40	192.168.1.50	104037	15.484274000
192.168.1.40	192.168.1.50	104038	15.484537000
192.168.1.40	192.168.1.50	104039	15.484542000
192.168.1.40	192.168.1.50	104072	15.489392000
192.168.1.40	192.168.1.50	104322	15.515161000
192.168.1.40	192.168.1.50	104637	15.550353000
192.168.1.40	192.168.1.50	104639	15.550663000
192.168.1.40	192.168.1.50	104640	15.550668000
192.168.1.40	192.168.1.50	104677	15.555317000
192.168.1.40	192.168.1.50	104710	15.560564000
192.168.1.40	192.168.1.50	104711	15.560569000
192.168.1.40	192.168.1.50	104712	15.560734000
192.168.1.40	192.168.1.50	104921	15.586224000
192.168.1.40	192.168.1.50	105344	15.631150000
192.168.1.40	192.168.1.50	105345	15.631155000
192.168.1.40	192.168.1.50	105346	15.632072000
192.168.1.40	192.168.1.50	105366	15.637228000
192.168.1.40	192.168.1.50	105368	15.637235000
192.168.1.40	192.168.1.50	105449	15.646807000
192.168.1.40	192.168.1.50	105450	15.646813000
192.168.1.40	192.168.1.50	105451	15.647198000
192.168.1.40	192.168.1.50	105962	15.702863000
192.168.1.40	192.168.1.50	106011	15.707280000
192.168.1.40	192.168.1.50	106016	15.707885000
192.168.1.40	192.168.1.50	106020	15.708042000
192.168.1.40	192.168.1.50	106025	15.708192000
192.168.1.40	192.168.1.50	106084	15.718664000
192.168.1.40	192.168.1.50	106181	15.733110000
192.168.1.40	192.168.1.50	106182	15.733116000
192.168.1.40	192.168.1.50	106700	15.789381000
192.168.1.40	192.168.1.50	106702	15.789389000
192.168.1.40	192.168.1.50	106704	15.789556000
192.168.1.40	192.168.1.50	106737	15.793774000
192.168.1.40	192.168.1.50	106738	15.793779000
192.168.1.40	192.168.1.50	106739	15.794106000
192.168.1.40	192.168.1.50	106941	15.819354000
192.168.1.40	192.168.1.50	106942	15.819360000
192.168.1.40	192.168.1.50	107269	15.855207000
192.168.1.40	192.168.1.50	107270	15.855218000
192.168.1.40	192.168.1.50	107455	15.875862000
192.168.1.40	192.168.1.50	107456	15.875868000
192.168.1.40	192.168.1.50	107474	15.880616000
192.168.1.40	192.168.1.50	107567	15.890891000
192.168.1.40	192.168.1.50	107568	15.890899000
192.168.1.40	192.168.1.50	107569	15.890903000
